text,label,text_length,word_count
Where is the card PIN?,38,22,5
What is my card's PIN?,38,22,5
where can user find pin?,38,24,5
I like to Mastercard rather than Visa.,73,38,7
Do I qualify for a visa card?,73,29,7
How do I get a visa card?,73,25,7
Do you guys accept Visa or Mastercard?,73,38,7
Are both Visa and Mastercard accepted?,73,38,6
Do you guys accept mastercard or visa?,73,38,7
Are both Visa and Mastercard offered?,73,37,6
Can you give me a visa?,73,23,6
How to decide if I get a Visa or Mastercard?,73,44,10
Can I get a mastercard?,73,23,5
What steps must I follow to get a Visa credit card?,73,51,11
I'd rather get a Mastercard,73,27,5
Do I get a choice between Visa and Mastercard?,73,46,9
What do I have to do to get a Visa credit card?,73,47,12
I would prefer a visa card,73,26,6
May I choose between Visa and Mastercard?,73,41,7
Am I allowed to use any card to make a payment?,73,47,11
What are the available cards?,73,29,5
I want to get Visa and Mastercard,73,33,7
Am I able to choose my card?,73,28,7
are both visa and mastercard available to me?,73,45,8
Do you do Visa or Mastercard?,73,29,6
How do I select a Mastercard instead of a Visa?,73,47,10
I would like to apply for a visa card.,73,38,9
Do I get to choose between Visa and Mastercard?,73,47,9
We need both a visa and a Mastercard.,73,37,8
Hello. Can you tell me if you use Visa or Mastercard?,73,53,11
I'd like more information about choosing a Visa or Mastercard.,73,62,10
Do you have Visa or Matercard?,73,30,6
Is it possible to have both a Visa and a Mastercard from you?,73,61,13
I like Mastercard better.,73,25,4
Do you offer Visa or Mastercard?,73,32,6
I would rather the Mastercard.,73,30,5
Please give me both a visa and a master card.,73,45,10
Is it possible to receive a Visa and a MasterCard?,73,50,10
What major card payments are accepted?,73,38,6
Is Visa or Mastercard available?,73,32,5
Can you let me know if Visa is among the card scheme assignments?,73,65,13
Do you use Mastercard or Visa?,73,30,6
Is it possible to get a Visa here?,73,34,8
How can I top up my account with a card?,62,40,10
WHERE IS MY MONEY I WAS USING MY CARD AND IT DISAPPEARED,62,56,12
How can I top up by card?,62,25,7
What is the process for using my credit card to transfer money?,62,63,12
How do I top up my card using your app? I'm new to this.,62,56,14
Can friends add to my account,62,29,6
Can I top up using my car?,62,26,7
Why can't I see my topup in my wallet anymore?,62,46,10
Use credit card to transfer money,62,33,6
How do my friends top up my account,62,35,8
"I followed the instructions to transfer money using my card, but then the money disappeared and I don't know what happened.",62,123,21
Where's the money that got charged to my card? It's not showing up in my account balance,62,88,17
how can i top up?,62,17,5
"I am missing some funds from my account - I tried to transfer them using my credit card number, and it disappeared.",62,115,22
I have friends that would like to top-up my account is that possible?,62,69,13
How do I transfer money using a credit card?,62,44,9
Can I give my friends access to my account so they can top it up for me?,62,72,17
"I did a top-up, but I'm not seeing it in my wallet yet.",62,55,13
"i know i entered the right info, but my top up isn't in my balance",62,66,15
Will my friend be able to top off my account?,62,45,10
Is there a way to transfer funds directly from my card?,62,55,11
Why isn't my top up showing on my wallet?,62,41,9
"I tried to top up using my card, but now the money just disappeared!",62,68,14
Help me transfer money to my credit card.,62,41,8
I tried to use my card to top up but all of the money has disappeared.,62,70,16
Is it possible to use my credit card to transfer money?,62,55,11
How can someone add money to my account?,62,40,8
Cannot access my top up.,62,24,5
Are my friends able to add funds to my account?,62,47,10
Can I transfer money to my credit card?,62,39,8
Who else can top up my account,62,30,7
Why is my money gone right when I attempted to top up,62,53,12
How do i transfer money using my credit card?,62,45,9
My friends want to top up my account,62,36,8
Who can top up my accounts?,62,27,6
show me how to top up with my card,62,34,9
I topped up my card but the money disappeared.,62,46,9
Why don't I see my top up in my wallet?,62,39,10
Why can't I see the top-up amount I just added to my account?,62,61,13
Are my friends able to top up my account?,62,41,9
How can i get multiple disposble cards.,29,39,7
Can I make many disposable cards per day?,29,41,8
"I need to use my disposable card multiple times a day, is there a cutoff limit?",29,79,16
How do I make more than one disposable card in a day?,29,53,12
Can I have more than one disposable card?,29,41,8
what is the disposable cards limit?,29,35,6
What's the most disposable cards I can have?,29,44,8
Do these virtual cards have any caps on using them?,29,51,10
How many disposable cards can I have?,29,37,7
What is the amount of disposable cards I can have each day?,29,59,12
How many disposable cards per day am I allowed to have?,29,55,11
How many card payments can I use on a disposable card?,29,54,11
What if I need multiple disposable cards?,29,41,7
"If I have more than one disposable card, can I make five payments on each of them?",29,82,17
Are you able to explain the restrictions of the disposable cards?,29,65,11
What is the maximum number of transactions I can make with one card?,29,68,13
What is the limit to number of transactions I can do with a disposable card?,29,76,15
How many disposable cards is the limit?,29,39,7
Tell me how many transactions I can do with a disposable card.,29,62,12
I have to have several disposable cards per day.,29,48,9
I would like to know any restrictions for the disposable cards.,29,63,11
How can I create many temporary cards daily?,29,44,8
Is it possible to make several disposable cards in a day?,29,57,11
How many disposable cards can I make in a single day?,29,53,11
Is there a limit to how many transactions I can make on one disposable card?,29,76,15
Are there any limits to how many disposable cards I can use?,29,60,12
Can you explain the virtual cards limit?,29,40,7
How many disposable virtual cards can I have?,29,45,8
I need to create several disposable cards per day.,29,50,9
Are there any hindrances to using a disposable virtual card?,29,60,10
How many disposable cards can I own?,29,36,7
How many virtual cards do I get?,29,32,7
What is the limit to disposable cards you can have?,29,51,10
How many times can I use a disposable card?,29,43,9
What can I use a virtual disposable card for?,29,45,9
Do you know what the restriction of the disposable cards are?,29,61,11
What are the limits for disposable virtual cards?,29,49,8
What are the limits to using disposable virtual cards?,29,54,9
How many transactions can I do with one disposable card?,29,56,10
How many times can I use the disposable virtual card I have?,29,60,12
I think someone is using my card to make transactions I don't remember.,22,71,13
someone is using my account,22,27,5
Someone I don't know has used my card without permission.,22,57,10
My card was used without my permission.,22,39,7
Can I freeze my card right now?,22,31,7
Freeze my account it's been hacked.,22,35,6
"There are transactions I didn't make, someone else must have used my card.",22,74,13
Can you freeze my card because someone used it while I was out of town. I did not make these purchases.,22,103,21
Someone is using my account to do online shopping! Please freeze it asap,22,72,13
Someone else may be using my card.  There are transactions I don't recognize.,22,77,13
What do I do to stop unauthorized transactions on my card? I was never in the place from which the transactions on my bill were made and I never made them. Please help!,22,168,33
What do I do if I think my card was improperly used?,22,52,12
How can I stop fraud on my account right now?,22,45,10
"I think my identity has been stolen, can you check on unauthorized charges?",22,75,13
I think someone else is using my card.  There are transactions I didn't make.,22,77,14
"I don't recognize some of the transactions on my card, I think someone must have gotten my card info and used it.",22,113,22
